0895762,CS2789,Compilers,C+
0895762,CS8765,ComputingInTheArts,C+
4896637,CS8765,ComputingInTheArts,D
8039711,CS8891,Robotics,A
8039711,CS1001,Python,C
5663210,CS3991,JavaAdvanced,D
5663210,CS5600,HCI,C+
0645553,CS9876,IntroToCognitiveScience,F
0645553,CS8883,ComputerArchitecture,F
0645553,EN2291,LinearAlgebra,D+
1762234,CS2018,OOP Fundamentals,D-
4784506,CS8891,Robotics,A+
1893009,CS9876,IntroToCognitiveScience,A-
1893009,CS2022,AssemblyProgramming,D-
1893009,CS8833,UnityAdvanced,C-
1893009,CS9091,NLP,C-
1893009,CS8765,ComputingInTheArts,A+
1893009,CS8883,ComputerArchitecture,B-
8867318,CS3666,IntroToCS,C
9723587,EN3456,Analysis,D
9723587,CS2023,UIDesign,F
6653668,CS6060,Microprocessors,D-
4063124,CS2323,DigitalLogic,B
4063124,EN5656,Statistics,B-
4063124,CS9091,NLP,D+
4063124,CS2023,UIDesign,B+
4063124,CS4320,SoftwareAnalysis,C
4063124,EN3245,Matlab,A+
0671352,CS6098,SoftwareTesting,F
4065231,CS1234,RProgramming,B-
4065231,CS2018,OOP Fundamentals,C-
3629301,CS1001,Python,C+
3629301,CS7643,TheroyOfComputing,B
3629301,CS3666,IntroToCS,B
7995284,CS9876,IntroToCognitiveScience,D-
5434813,CS7070,QuantumInformationProcessing,B
5434813,CS4001,DiscreteMath,C
5434813,CS9821,ComputationalGenomics,D
5434813,CS9001,DataScience,D+
1584584,CS3457,Java,D-
4309478,CS9091,NLP,C
4309478,CS4320,SoftwareAnalysis,C+
4309478,EN3456,Analysis,A
4309478,CS3912,Cryptocurrencies,D-
0440122,CS3080,OperatingSystems,D
0440122,CS2015,EmbeddedSystems,D-
0440122,CS5001,WebDevelopment,A-
0440122,CS4001,DiscreteMath,F
0440122,CS6060,Microprocessors,C-
0079193,CS9001,DataScience,B-
2641987,CS4320,SoftwareAnalysis,F
2523297,EN4444,ICTFundamentals,B-
2523297,CS3666,IntroToCS,A+
1889579,CS3098,Networks,A+
1889579,CS4002,DataStructures,C-
1889579,CS3098,Networks,C
1889579,EN2099,IntroChemistry,C+
3770926,CS8765,ComputingInTheArts,F
4431033,CS1467,ComputerVision,D+
4286027,CS1234,RProgramming,C-
4286027,EN3456,Analysis,C-
4286027,BI2288,Economics,A-
6100157,CS3991,JavaAdvanced,B+
6100157,BI2288,Economics,C-
5818789,CS8871,MobileAppDevelopment,F
5818789,CS3991,JavaAdvanced,A+
2597371,CS9821,ComputationalGenomics,D+
8805254,CS4003,DatabaseSystems,C
5558160,CS4320,SoftwareAnalysis,C
4506354,CS2018,OOP Fundamentals,D+
4506354,CS3991,JavaAdvanced,F
4506354,CS2018,OOP Fundamentals,B-
5851372,EN5656,Statistics,A+
4001635,CS2015,EmbeddedSystems,B+
5412155,CS2024,GameDesign,A-
5412155,CS9821,ComputationalGenomics,D
9033994,CS9921,ArtificialIntelligence,C+
9033994,CS2991,C++Programming,C+
5537634,CS2023,UIDesign,D+
5537634,CS4002,DataStructures,B-
0991497,CS9922,MachineLearning,A-
5898988,CS1467,ComputerVision,A-
7341145,CS2015,EmbeddedSystems,B
9669516,CS4040,CryptographyIntermediate,A+
6970142,CS8891,Robotics,B-
0389535,CS2323,DigitalLogic,B+
0389535,CS6098,SoftwareTesting,D
0389535,CS7730,GameDevelopment,B
0389535,CS2022,AssemblyProgramming,D
0389535,CS9090,ComputerSecurity,D-
1549121,CS6098,SoftwareTesting,B+
8940709,CS5001,WebDevelopment,B-
9802527,CS4320,SoftwareAnalysis,F
9802527,CS6098,SoftwareTesting,B+
9802527,CS2991,C++Programming,F
9802527,EN3245,Matlab,C-
0715675,BI1199,MarketDesign,A+
0715675,CS3991,JavaAdvanced,D
0715675,CS9091,NLP,A
1328823,CS4321,VisualImaging,A+
9670702,CS7643,TheroyOfComputing,B-
7093002,CS9091,NLP,A
8775123,EN2234,AppliedLogic,D-
8775123,CS4321,VisualImaging,A
7557323,CS6098,SoftwareTesting,F
7557323,CS6098,SoftwareTesting,A
6215381,CS4002,DataStructures,C+
6215381,CS5001,WebDevelopment,B-
6215381,CS7643,TheroyOfComputing,D-
1417756,EN3245,Matlab,A+
1417756,CS9001,DataScience,A
4402217,CS1001,Python,B
4402217,CS8871,MobileAppDevelopment,D
4402217,CS2323,DigitalLogic,D
4402217,CS9921,ArtificialIntelligence,A-
8221491,EN5002,Ciruits,D
8221491,CS3991,JavaAdvanced,B-
8221491,CS9876,IntroToCognitiveScience,B+
8221491,CS1029,SmartSystems,B
8221491,CS1234,RProgramming,A+
4659378,CS3457,Java,C-
4659378,IN1121,E-Systems,F
4659378,CS2990,CProgramming,B-
4659378,CS2023,UXPrinciples,B+
6646393,CS7643,TheroyOfComputing,A-
0339116,EN2291,LinearAlgebra,B-
0339116,CS2990,CProgramming,A-
0339116,CS3098,Networks,D+
0339116,CS9001,DataScience,D
0339116,CS2024,GameDesign,A-
5084587,CS2022,AssemblyProgramming,B+
5084587,CS3457,Java,D-
5518731,CS5001,WebDevelopment,D
6737794,CS8732,ReinforcementLearning,A+
3672743,CS3457,Java,C
2419184,CS1467,ComputerVision,A+
9247535,EN2000,ComplexSystems,F
1135896,CS3912,Cryptocurrencies,D
1135896,CS4003,DatabaseSystems,C-
8876589,CS3666,IntroToCS,D+
5543386,CS4321,VisualImaging,C
5730052,CS3990,JavaFundamentals,F
5730052,CS7070,QuantumInformationProcessing,A-
5730052,CS2789,Compilers,F
7808632,CS8732,ReinforcementLearning,C-
0560493,CS5600,HCI,D
0560493,CS4002,DataStructures,A+
2366446,BI2288,Economics,B+
2366446,CS3990,JavaFundamentals,C-
0245339,CS2024,GameDesign,C
0245339,EN5656,Statistics,D-
7956741,CS9001,DataScience,A
7956741,CS2323,DigitalLogic,A
7956741,CS3098,Networks,F
0740522,CS1234,RProgramming,A+
7874684,CS2222,ComputerGraphics,D+
3002814,CS5050,CryptographyAdvanced,B
3002814,CS2018,OOP Fundamentals,C+
3002814,CS2222,ComputerGraphics,C
3002814,CS2789,Compilers,C
4400355,EN3456,Analysis,A-
4400355,CS4320,SoftwareAnalysis,D-
4400355,CS9091,NLP,C-
7294319,CS2024,GameDesign,F
2212102,CS5600,HCI,A-
2212102,CS2022,AssemblyProgramming,F
2212102,CS3098,Networks,C
4736250,CS5001,WebDevelopment,C
1040214,EN3245,Matlab,A
1040214,CS1001,Python,B
1040214,CS9876,IntroToCognitiveScience,A+
1040214,CS9876,IntroToCognitiveScience,D-
1512235,CS4003,DatabaseSystems,B-
1512235,CS3080,OperatingSystems,B+
2134862,EN2234,AppliedLogic,C+
2493746,CS2018,OOP Fundamentals,A+
2493746,CS2023,UIDesign,F
0833760,EN2000,ComplexSystems,B
0833760,BI2288,Economics,B+
0833760,CS8732,ReinforcementLearning,D
0833760,CS2789,Compilers,D+
0833760,CS7070,QuantumInformationProcessing,D
0723598,CS6098,SoftwareTesting,F
0723598,EN2291,LinearAlgebra,B+
5368360,CS2023,UXPrinciples,C-
5368360,CS2222,ComputerGraphics,B-
5368360,CS2022,AssemblyProgramming,D-
0589620,CS4002,DataStructures,B-
4087606,CS5050,CryptographyAdvanced,B+
4087606,EN5656,Statistics,C
4087606,CS2024,GameDesign,B+
4087606,CS4001,DiscreteMath,A
9192160,CS9921,ArtificialIntelligence,D+
9192160,CS8732,ReinforcementLearning,B
9192160,CS4001,DiscreteMath,A
4042966,IN1121,E-Systems,C-
4042966,BI1199,MarketDesign,C
9862352,EN1289,NumericalAnalysis,A-
9862352,CS4003,DatabaseSystems,F
6918810,CS1234,RProgramming,A-
1573689,CS1467,ComputerVision,A
1603489,CS3991,JavaAdvanced,A+
2923400,CS6060,Microprocessors,D-
4275271,EN2000,ComplexSystems,B
8984152,CS6098,SoftwareTesting,B+
8984152,CS3912,Cryptocurrencies,D+
8984152,CS5001,WebDevelopment,B+
8984152,CS2015,EmbeddedSystems,D+
8984152,CS9821,ComputationalGenomics,D-
8984152,EN3456,Analysis,F
8984152,EN5656,Statistics,B
8984152,CS3990,JavaFundamentals,F
8984152,CS8883,ComputerArchitecture,D+
8984152,CS6060,Microprocessors,F
8984152,CS9921,ArtificialIntelligence,C-
2174470,CS2022,AssemblyProgramming,A-
2174470,EN2291,LinearAlgebra,B
2174470,CS4321,VisualImaging,B-
6098228,CS4002,DataStructures,B+
6098228,CS3478,ComputationalLinguistics,A+
7276730,EN4444,ICTFundamentals,A+
7276730,CS8871,MobileAppDevelopment,A-
7276730,CS6799,UnityBasics,A+
4772932,CS5050,CryptographyAdvanced,B+
7469210,CS7777,SoftwareEngineering,A-
6071949,CS2990,CProgramming,B-
1630363,EN3201,Calculus,A-
8001669,CS9001,DataScience,C+
1725527,EN3201,Calculus,B+
9582627,CS1029,SmartSystems,D+
7646745,EN5002,Ciruits,B-
4694655,CS5600,HCI,D
0703960,CS3666,IntroToCS,D+
7178762,CS2990,CProgramming,C+
7178762,CS3912,Cryptocurrencies,D
7178762,EN3245,Matlab,C+
4398622,EN2000,ComplexSystems,A+
4398622,BI2288,Economics,D-
3911571,CS4003,DatabaseSystems,D
2692651,CS5050,CryptographyAdvanced,D
7912842,CS6098,SoftwareTesting,A+
7912842,CS2022,AssemblyProgramming,B+
7921675,CS5050,CryptographyAdvanced,D
7921675,CS4002,DataStructures,C-
6755569,CS2222,ComputerGraphics,B
2348199,EN2099,IntroChemistry,B+
2348199,CS1467,ComputerVision,D+
5652236,EN1000,Mechanics,A
5652236,CS4003,DatabaseSystems,A+
4870678,EN3245,Matlab,D+
4870678,CS9922,MachineLearning,B+
1587389,EN2291,LinearAlgebra,F
1587389,CS2789,Compilers,C-
4056277,EN2000,ComplexSystems,F
8262509,EN3201,Calculus,C
1697073,CS2991,C++Programming,D-
1697073,EN2099,IntroChemistry,A+
1697073,CS2022,AssemblyProgramming,C+
4675571,CS9090,ComputerSecurity,C+
9124308,CS5050,CryptographyAdvanced,A-
3267438,EN2291,LinearAlgebra,D-
8849399,CS2021,Algorithms,D+
8849399,CS9821,ComputationalGenomics,A
8849399,CS8765,ComputingInTheArts,C
2373264,EN3245,Matlab,B-
2373264,CS2222,ComputerGraphics,C
2373264,CS3912,Cryptocurrencies,D
6807179,EN4444,ICTFundamentals,C-
8497458,CS2021,Algorithms,B-
8497458,CS9090,ComputerSecurity,B+
7836551,EN5656,Statistics,F
8187615,CS3991,JavaAdvanced,B-
8187615,EN2234,AppliedLogic,A+
8187615,CS5001,WebDevelopment,A
8187615,EN2291,LinearAlgebra,B-
0715343,CS7730,GameDevelopment,A+
0715343,EN4444,ICTFundamentals,D-
1211177,CS3030,CryptographyFundamentals,A+
5565956,CS2018,OOP Fundamentals,C+
5565956,EN3201,Calculus,C
5565956,CS2024,GameDesign,F
5565956,CS3478,ComputationalLinguistics,C
5565956,EN3456,Analysis,C+
5565956,CS7070,QuantumInformationProcessing,C
4679493,EN2000,ComplexSystems,D+
4679493,CS4002,DataStructures,A+
2740090,BI2288,Economics,A-
2740090,CS4002,DataStructures,A-
2508958,CS8871,MobileAppDevelopment,A+
2508958,CS7643,TheroyOfComputing,B+
2508958,CS3098,Networks,A
9725172,CS2789,Compilers,C
9725172,CS2023,UXPrinciples,F
5854630,CS3457,Java,C-
2070861,EN5002,Ciruits,C+
3561777,CS3478,ComputationalLinguistics,A
3561777,CS7643,TheroyOfComputing,D-
7553455,CS2222,ComputerGraphics,A-
7553455,EN2291,LinearAlgebra,B-
7553455,CS4003,DatabaseSystems,B
0036125,CS7070,QuantumInformationProcessing,C
0036125,CS2990,CProgramming,A+
0036125,BI1199,MarketDesign,D+
4746484,CS5001,WebDevelopment,A-
5262910,CS8765,ComputingInTheArts,A
5262910,CS3666,IntroToCS,B+
5262910,IN1121,E-Systems,D-
5262910,EN4444,ICTFundamentals,B+
1716525,CS8732,ReinforcementLearning,C-
1716525,CS2015,EmbeddedSystems,B-
1134707,EN3456,Analysis,D-
1134707,CS2789,Compilers,A-
5199578,CS9090,ComputerSecurity,D
6321913,BI2288,Economics,D
6321913,CS5600,HCI,D
6321913,CS2022,AssemblyProgramming,A
4802225,CS8871,MobileAppDevelopment,C
7086982,CS8833,UnityAdvanced,B
3090576,CS3098,Networks,D-
5957202,CS4321,VisualImaging,C+
0049864,EN2099,IntroChemistry,A+
3826887,IN1121,E-Systems,C
3713155,CS4321,VisualImaging,C+
4749026,CS7643,TheroyOfComputing,C
4749026,CS3991,JavaAdvanced,D
4749026,CS6098,SoftwareTesting,F
4749026,CS5600,HCI,B+
4749026,BI2288,Economics,D-
4749026,CS2222,ComputerGraphics,A+
6141641,CS9090,ComputerSecurity,A
6141641,CS9821,ComputationalGenomics,D+
0625864,CS2019,UNIXToolsAndScripting,D+
0625864,CS3457,Java,A
0625864,BI2288,Economics,B-
0625864,BI1199,MarketDesign,C
5630262,CS9921,ArtificialIntelligence,B
4917918,CS2991,C++Programming,C+
9955171,CS8871,MobileAppDevelopment,A+
9955171,CS2023,UIDesign,A-
9955171,CS2019,UNIXToolsAndScripting,B+
4283785,CS2024,GameDesign,A+
4283785,EN2234,AppliedLogic,A+
7049618,BI1199,MarketDesign,B+
7049618,EN3245,Matlab,A-
7049618,EN5656,Statistics,D+
1618432,CS7777,SoftwareEngineering,A-
1618432,CS2021,Algorithms,D-
1618432,CS3912,Cryptocurrencies,A+
1254673,CS3912,Cryptocurrencies,C
1254673,CS4320,SoftwareAnalysis,B
1254673,EN3456,Analysis,C
7450796,CS8891,Robotics,C+
7450796,CS7730,GameDevelopment,B
5133797,CS9876,IntroToCognitiveScience,D+
2691261,CS2023,UIDesign,D-
2691261,CS7777,SoftwareEngineering,B-
2822909,EN2291,LinearAlgebra,B
4325018,CS9090,ComputerSecurity,A-
8886070,CS2015,EmbeddedSystems,D+
6164374,CS2323,DigitalLogic,B
1536292,EN2291,LinearAlgebra,C-
3547903,CS2990,CProgramming,A
8279455,CS4003,DatabaseSystems,D-
7758679,CS1467,ComputerVision,B
4923237,BI2288,Economics,A
4923237,CS3991,JavaAdvanced,B
4923237,EN4444,ICTFundamentals,A+
8555603,CS6060,Microprocessors,D-
8555603,CS3666,IntroToCS,D
8646826,CS5050,CryptographyAdvanced,C
2570025,CS5600,HCI,C+
2570025,CS3080,OperatingSystems,D
2570025,CS9821,ComputationalGenomics,A+
2570025,BI1199,MarketDesign,A+
4046077,CS7643,TheroyOfComputing,A+
7215055,IN1121,E-Systems,B-
7215055,CS6799,UnityBasics,C+
0216366,EN5002,Ciruits,A
0216366,EN3245,Matlab,A-
6668364,CS4001,DiscreteMath,A
6668364,CS3912,Cryptocurrencies,D-
6668364,CS3990,JavaFundamentals,C
1694068,CS7730,GameDevelopment,D+
1694068,BI2288,Economics,D+
1510059,BI1199,MarketDesign,D
1510059,CS6799,UnityBasics,D+
1251492,EN2234,AppliedLogic,A+
0792795,BI2288,Economics,B-
3177927,CS8833,UnityAdvanced,B-
4488938,EN1289,NumericalAnalysis,C+
4488938,CS9091,NLP,B-
7537122,IN1121,E-Systems,D
7537122,CS2018,OOP Fundamentals,C+
7537122,CS2222,ComputerGraphics,A
8144338,CS1234,RProgramming,A
1192751,CS4003,DatabaseSystems,B-
1192751,CS9921,ArtificialIntelligence,C-
1192751,CS2023,UXPrinciples,C
7639405,CS9090,ComputerSecurity,C
7639405,CS4040,CryptographyIntermediate,A
7639405,CS7879,DistributedSystems,D+
2509894,EN3456,Analysis,F
9662520,CS7879,DistributedSystems,B+
0961307,CS4002,DataStructures,B-
0961307,CS2019,UNIXToolsAndScripting,B+
0961307,EN4444,ICTFundamentals,A-
5270444,CS5001,WebDevelopment,B-
5270444,CS3080,OperatingSystems,A-
4315667,CS3080,OperatingSystems,F
4315667,CS9921,ArtificialIntelligence,A-
4166737,CS2022,AssemblyProgramming,C-
3359211,CS7777,SoftwareEngineering,D+
1561888,CS1001,Python,C-
1561888,CS4040,CryptographyIntermediate,A+
5077983,CS9090,ComputerSecurity,A
6832923,CS9876,IntroToCognitiveScience,F
2324839,CS9922,MachineLearning,B+
4093333,CS2015,EmbeddedSystems,C+
4093333,CS2222,ComputerGraphics,A+
2437515,CS7777,SoftwareEngineering,D-
2092230,CS3457,Java,F
2092230,CS6098,SoftwareTesting,F
1195905,CS5600,HCI,D-
1195905,BI1199,MarketDesign,D
1195905,EN1289,NumericalAnalysis,A+
2260177,CS2023,UXPrinciples,B-
2260177,CS1467,ComputerVision,D-
5318347,CS1467,ComputerVision,B
5318347,CS2021,Algorithms,A-
5318347,BI1199,MarketDesign,D-
5318347,CS2991,C++Programming,D
5318347,CS2789,Compilers,D
9367512,CS2323,DigitalLogic,B
9367512,EN2291,LinearAlgebra,F
9367512,IN1121,E-Systems,C-
9367512,CS7879,DistributedSystems,A-
9367512,CS2023,UIDesign,F
9367512,CS2990,CProgramming,D
2519270,CS3990,JavaFundamentals,F
2519270,CS3030,CryptographyFundamentals,B
2519270,EN5656,Statistics,B-
2519270,CS9001,DataScience,A
3408591,EN3201,Calculus,B-
6268112,CS8833,UnityAdvanced,A+
6268112,CS9821,ComputationalGenomics,D-
6268112,CS9090,ComputerSecurity,D
5898060,CS6060,Microprocessors,A-
1998264,CS8891,Robotics,F
7750731,CS7643,TheroyOfComputing,B-
1043533,CS2023,UIDesign,B+
0948771,CS8871,MobileAppDevelopment,D
1624926,CS2789,Compilers,A+
1624926,BI1199,MarketDesign,D-
3100892,EN5002,Ciruits,C-
3100892,CS3991,JavaAdvanced,B+
3100892,BI1199,MarketDesign,B-
3997245,BI2288,Economics,F
7061350,CS4002,DataStructures,D
4224226,BI1199,MarketDesign,F
4224226,EN2000,ComplexSystems,C
4224226,EN3201,Calculus,D+
4224226,CS2323,DigitalLogic,B-
4224226,CS7777,SoftwareEngineering,A+
9807959,BI1199,MarketDesign,C-
9807959,EN2099,IntroChemistry,C
8115930,CS1234,RProgramming,F
2035039,CS8732,ReinforcementLearning,D-
2035039,BI2288,Economics,C+
2035039,CS3666,IntroToCS,D-
1446795,CS2021,Algorithms,B+
6415990,CS3098,Networks,A-
6415990,CS2023,UXPrinciples,A
6415990,CS3478,ComputationalLinguistics,D+
3256253,CS1029,SmartSystems,F
3256253,CS3990,JavaFundamentals,C
7166024,CS4003,DatabaseSystems,A+
9606592,CS2323,DigitalLogic,B
2553421,EN5656,Statistics,C
2553421,BI1199,MarketDesign,C+
8527151,CS2991,C++Programming,A-
8527151,CS8833,UnityAdvanced,B-
6078950,CS2323,DigitalLogic,A
6839303,CS3478,ComputationalLinguistics,D+
6839303,CS9821,ComputationalGenomics,C
4501509,CS2022,AssemblyProgramming,F
4501509,EN2099,IntroChemistry,D-
4764130,CS4320,SoftwareAnalysis,A-
6468138,CS2024,GameDesign,B
6468138,CS3991,JavaAdvanced,A-
6468138,EN2000,ComplexSystems,A+
6468138,CS8833,UnityAdvanced,B-
6456583,CS5600,HCI,D
8049027,EN2099,IntroChemistry,C
6727071,EN1000,Mechanics,B+
8624680,CS8732,ReinforcementLearning,B-
0877083,CS9091,NLP,A+
0877083,EN2291,LinearAlgebra,C
8844849,CS7070,QuantumInformationProcessing,A
8226694,CS2023,UXPrinciples,C-
8226694,IN1121,E-Systems,F
8226694,CS3098,Networks,D
8226694,CS4001,DiscreteMath,D+
1904853,CS2021,Algorithms,B-
8140162,CS4040,CryptographyIntermediate,B
8140162,CS2990,CProgramming,A+
6272060,CS3666,IntroToCS,D+
7742164,CS5001,WebDevelopment,D-
7850710,CS3666,IntroToCS,D-
4803518,EN3201,Calculus,B+
1831638,IN1121,E-Systems,D+
1831638,CS8833,UnityAdvanced,D-
3537720,CS2018,OOP Fundamentals,C-
3537720,CS4003,DatabaseSystems,C-
3537720,CS9090,ComputerSecurity,B+
1951712,CS3990,JavaFundamentals,B+
8325995,EN1000,Mechanics,D-
6643314,CS2789,Compilers,B
6643314,CS9091,NLP,D+
5117526,EN1000,Mechanics,C+
3383993,CS8871,MobileAppDevelopment,F
3383993,CS2022,AssemblyProgramming,D+
3383993,CS8732,ReinforcementLearning,D-
2676851,CS9876,IntroToCognitiveScience,B-
2676851,CS7070,QuantumInformationProcessing,B-
2676851,CS9090,ComputerSecurity,C
7591751,CS3666,IntroToCS,C+
7591751,CS8833,UnityAdvanced,D+
9297552,CS5600,HCI,B+
8024419,CS8833,UnityAdvanced,A-
6938366,EN1000,Mechanics,A
6938366,CS4001,DiscreteMath,B-
3280135,EN5002,Ciruits,C
5454421,CS2789,Compilers,C
3047163,CS9091,NLP,A-
3047163,EN2234,AppliedLogic,F
3047163,CS3080,OperatingSystems,D
3047163,CS3478,ComputationalLinguistics,C
3047163,CS2023,UXPrinciples,F
3047163,CS5001,WebDevelopment,C-
3047163,CS4040,CryptographyIntermediate,D-
3047163,EN2000,ComplexSystems,C-
3047163,CS5600,HCI,F
3047163,CS2323,DigitalLogic,F
3047163,CS8891,Robotics,B-
5253029,EN1289,NumericalAnalysis,B+
5253029,CS1001,Python,A-
5253029,CS2023,UIDesign,F
3277554,EN2234,AppliedLogic,B+
3277554,CS9921,ArtificialIntelligence,B-
7500927,EN2234,AppliedLogic,D+
1990571,CS7879,DistributedSystems,C
1990571,CS9091,NLP,B
1990571,CS1467,ComputerVision,D
9975467,CS2991,C++Programming,A
4386122,CS8883,ComputerArchitecture,F
2311959,CS3478,ComputationalLinguistics,A-
9457640,CS2990,CProgramming,D
6502870,CS3098,Networks,C-
8034711,CS2023,UIDesign,D+
6597914,CS2990,CProgramming,A-
6597914,CS2021,Algorithms,D
6597914,BI2288,Economics,C+
1524294,CS8871,MobileAppDevelopment,C+
0733559,CS1234,RProgramming,B
0733559,EN3201,Calculus,C
0733559,CS7643,TheroyOfComputing,A-
0733559,CS5600,HCI,C-
0733559,CS9091,NLP,D+
9126488,CS8871,MobileAppDevelopment,B-
9126488,EN1289,NumericalAnalysis,A-
0330807,EN5656,Statistics,A
0330807,EN2291,LinearAlgebra,B-
8981188,CS5600,HCI,B
7404324,EN1289,NumericalAnalysis,F
7404324,EN4444,ICTFundamentals,A+
7404324,CS7070,QuantumInformationProcessing,C
9066465,CS7777,SoftwareEngineering,C-
0930641,CS8883,ComputerArchitecture,B+
6408266,CS1467,ComputerVision,A-
7658004,CS2990,CProgramming,B-
0889063,CS1001,Python,C
3476218,CS2023,UIDesign,A-
6678457,CS6098,SoftwareTesting,F
9270610,EN1000,Mechanics,D-
5610509,CS3030,CryptographyFundamentals,F
5610509,CS9821,ComputationalGenomics,B
6192947,CS7070,QuantumInformationProcessing,C
6192947,CS3478,ComputationalLinguistics,D-
2006380,CS2222,ComputerGraphics,C+
9159858,CS2021,Algorithms,A
2524978,CS8833,UnityAdvanced,F
2524978,CS1234,RProgramming,A+
8725039,CS2990,CProgramming,D-
6121204,EN1000,Mechanics,B+
6121204,CS5600,HCI,A+
6121204,CS3098,Networks,A
6121204,CS3666,IntroToCS,F
3956039,CS3080,OperatingSystems,C
0697236,EN5656,Statistics,C+
0541074,CS7777,SoftwareEngineering,C+
0541074,EN4444,ICTFundamentals,B+
3643378,CS7879,DistributedSystems,A+
1313557,EN3201,Calculus,A-
1313557,CS1234,RProgramming,F
5123520,CS2222,ComputerGraphics,D+
5123520,CS4002,DataStructures,C
5123520,EN4444,ICTFundamentals,A
5123520,CS2022,AssemblyProgramming,D-
5123520,BI2288,Economics,C
5123520,CS8765,ComputingInTheArts,B+
7865547,CS3030,CryptographyFundamentals,D+
7865547,CS2323,DigitalLogic,F
8864295,CS3080,OperatingSystems,D+
5720737,CS2990,CProgramming,C+
0349638,CS2019,UNIXToolsAndScripting,B
8123194,CS5050,CryptographyAdvanced,B+
8123194,CS2222,ComputerGraphics,C-
7115971,CS8732,ReinforcementLearning,D-
7115971,EN5002,Ciruits,A+
3015638,CS2023,UIDesign,B-
3015638,CS9821,ComputationalGenomics,B
3015638,CS8833,UnityAdvanced,C
3985642,CS2023,UIDesign,A-
3985642,CS9876,IntroToCognitiveScience,D
3417376,CS5600,HCI,A+
2787952,CS3098,Networks,D+
8000574,BI1199,MarketDesign,B
9181765,CS2022,AssemblyProgramming,D-
9181765,CS8871,MobileAppDevelopment,A
9181765,CS2018,OOP Fundamentals,C+
9181765,CS4040,CryptographyIntermediate,D+
9181765,CS1029,SmartSystems,D
0006638,CS9922,MachineLearning,A-
0006638,CS2015,EmbeddedSystems,F
0828295,CS2019,UNIXToolsAndScripting,C-
0117161,CS4040,CryptographyIntermediate,D+
0480449,EN2291,LinearAlgebra,B-
2989751,CS2023,UIDesign,C+
0427803,CS4321,VisualImaging,B-
4485466,EN4444,ICTFundamentals,D-
4485466,CS1001,Python,A-
8504440,CS2021,Algorithms,A-
8504440,CS1029,SmartSystems,B+
8504440,CS4321,VisualImaging,B
8504440,CS9821,ComputationalGenomics,D
0841028,CS8891,Robotics,C
9210099,CS9001,DataScience,B+
9210099,CS4040,CryptographyIntermediate,D+
9210099,EN2099,IntroChemistry,C+
7182284,CS5050,CryptographyAdvanced,A-
7182284,CS5001,WebDevelopment,B-
7182284,CS3478,ComputationalLinguistics,D
7182284,CS8833,UnityAdvanced,C
7910804,CS9001,DataScience,A
7851853,CS7643,TheroyOfComputing,B-
7851853,CS2015,EmbeddedSystems,D
8438405,CS4320,SoftwareAnalysis,D-
5184177,CS2323,DigitalLogic,A+
5184177,CS5050,CryptographyAdvanced,F
3448630,CS2789,Compilers,A-
8163984,CS3991,JavaAdvanced,C
2192465,CS4001,DiscreteMath,B-
2192465,EN2234,AppliedLogic,B+
2192465,CS2023,UIDesign,C+
2192465,CS3666,IntroToCS,C+
2192465,CS4040,CryptographyIntermediate,A-
4474530,CS1467,ComputerVision,A-
0713943,EN2099,IntroChemistry,C
0713943,EN3245,Matlab,D
0713943,CS9821,ComputationalGenomics,D-
5842831,CS4003,DatabaseSystems,B+
5842831,CS2990,CProgramming,D
3855028,CS6098,SoftwareTesting,C
3855028,CS3990,JavaFundamentals,B-
2250158,CS2018,OOP Fundamentals,D+
7025918,CS2023,UXPrinciples,B-
1797272,EN3456,Analysis,C+
3133480,CS3457,Java,D-
5314106,EN1289,NumericalAnalysis,A-
5314106,CS9821,ComputationalGenomics,F
5314106,CS2789,Compilers,D
5314106,CS7070,QuantumInformationProcessing,A+
3864523,CS6799,UnityBasics,D-
3864523,CS3080,OperatingSystems,D+
3864523,CS4001,DiscreteMath,A-
3864523,CS1467,ComputerVision,B
2172488,CS4040,CryptographyIntermediate,D+
2172488,CS3080,OperatingSystems,C+
2172488,CS8891,Robotics,C+
2050175,CS4321,VisualImaging,A
2050175,CS7643,TheroyOfComputing,B
5009207,CS3912,Cryptocurrencies,B+
1796673,CS9001,DataScience,D+
1796673,CS6799,UnityBasics,B+
3051310,EN2234,AppliedLogic,C-
3051310,CS2022,AssemblyProgramming,B+
2415578,CS3478,ComputationalLinguistics,B+
1793507,CS2991,C++Programming,A-
2004238,CS8765,ComputingInTheArts,C+
2402605,CS4001,DiscreteMath,D-
8836327,CS1234,RProgramming,B
8836327,CS2023,UXPrinciples,A
8836327,CS3030,CryptographyFundamentals,C-
0192091,EN1289,NumericalAnalysis,D
0192091,CS1029,SmartSystems,D-
0192091,CS1029,SmartSystems,F
0192091,EN2291,LinearAlgebra,C-
0192091,CS3030,CryptographyFundamentals,C
0304063,EN2000,ComplexSystems,F
7373458,CS9001,DataScience,B+
7373458,CS5600,HCI,C
7373458,CS3478,ComputationalLinguistics,B
7373458,CS1029,SmartSystems,B
2735158,CS8833,UnityAdvanced,D
6313869,CS5600,HCI,D+
6313869,EN2291,LinearAlgebra,B-
6850696,CS7777,SoftwareEngineering,F
6850696,CS3666,IntroToCS,C-
9963879,CS8732,ReinforcementLearning,B+
2087094,CS9821,ComputationalGenomics,A
2087094,CS9090,ComputerSecurity,C
